content_qa_run_id	data_factory_run_id	entry_id	source	part_of_speech	level	decision	ukrainian	qa_reason
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-0aa63cde40e1bdba7606	spy	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a person who tries to get secret information about another country, organization or person, especially somebody who is employed by a government or the police'; candidate='шпигу́н'; reverse='rygün'; lexical=0.250; candidate_definition_similarity=0.510; reverse_definition_similarity=0.218.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-c2a6686ec496e6cb62f6	spy	verb	C1	PASS	шпигувати	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to collect secret information about another country, organization or person'; candidate='шпигувати'; reverse='spy'; lexical=1.000; candidate_definition_similarity=0.470; reverse_definition_similarity=0.440; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-71db30d2a889c264257c	squad	noun	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a section of a police force that deals with a particular type of crime'; candidate='кома́нда'; reverse='Comanda'; lexical=0.333; candidate_definition_similarity=0.192; reverse_definition_similarity=0.180.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-626b716b54d1acca747d	squeeze	verb	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to press something, especially with your fingers'; candidate='ти́снути'; reverse='tingling'; lexical=0.000; candidate_definition_similarity=0.385; reverse_definition_similarity=0.375.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e6f44a958562bf7abf7c	stab	verb	C1	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to push a sharp, pointed object, especially a knife, into somebody, killing or injuring them'; candidate='удар'; reverse='strike'; lexical=0.400; candidate_definition_similarity=0.452; reverse_definition_similarity=0.301.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-442407d81c34948f3e01	stability	noun	C1	PASS	стабі́льність	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the quality or state of being steady and not changing or being upset in any way (= the quality of being stable)'; candidate='стабі́льність'; reverse='Stability'; lexical=1.000; candidate_definition_similarity=0.403; reverse_definition_similarity=0.509; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-fd492cc26eb07b2e4fa9	stabilize	verb	C1	PASS	стабілізува́тися	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to become or to make something become steady and unlikely to change; to make something stable'; candidate='стабілізува́тися'; reverse='Stabilize'; lexical=1.000; candidate_definition_similarity=0.518; reverse_definition_similarity=0.441; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-1f971ffc38a84dfdc9eb	stake	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks generic; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='money that somebody invests in a company'; candidate='кіл'; reverse='circles'; lexical=0.167; candidate_definition_similarity=0.152; reverse_definition_similarity=0.098.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-8eaceadbb1ee581b62f9	stall	noun	B2	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a table or small shop with an open front that people sell things from, especially at a market'; candidate='ларьо́к'; reverse='Lareux'; lexical=0.182; candidate_definition_similarity=0.198; reverse_definition_similarity=0.212.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-7a3a677b37b7297ea39e	stance	noun	B2	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks process; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the opinions that somebody has about something and expresses publicly'; candidate='Позиція'; reverse='Position'; lexical=0.429; candidate_definition_similarity=0.288; reverse_definition_similarity=0.214.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-980507a355dc07024a5e	standing	adjective	C1	PASS	стояння	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='done from a position in which you are standing rather than sitting or running'; candidate='стояння'; reverse='standing'; lexical=1.000; candidate_definition_similarity=0.581; reverse_definition_similarity=0.457; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-4a62354eea2aa0c1fe7e	stark	adjective	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='unpleasant; real, and impossible to avoid'; candidate='гнучкий'; reverse='soft'; lexical=0.444; candidate_definition_similarity=0.550; reverse_definition_similarity=0.357.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-cdc26e4c72368b040b24	starve	verb	B2	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks process; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to suffer or die because you do not have enough food to eat; to make somebody suffer or die in this way'; candidate='голодува́ти'; reverse='Starving'; lexical=0.714; candidate_definition_similarity=0.497; reverse_definition_similarity=0.541.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-616ed2e87cf312a1d154	statistical	adjective	C1	PASS	статисти́чний	PASS V4: concise lexical equivalent; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='connected with or based on statistics'; candidate='статисти́чний'; reverse='statistical'; lexical=1.000; candidate_definition_similarity=0.592; reverse_definition_similarity=0.578; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-1d6a1167f6e0068fbfc2	steadily	adverb	B2	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='gradually and in an even and regular way'; candidate='неухильно'; reverse='rigidly'; lexical=0.400; candidate_definition_similarity=0.351; reverse_definition_similarity=0.396.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-14abb43eba14f012e5eb	steam	noun	B2	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the hot gas that water changes into when it boils'; candidate='па́ра'; reverse='paʹra'; lexical=0.200; candidate_definition_similarity=0.078; reverse_definition_similarity=0.039.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-f26f65eeec860e7aee0e	steer	verb	C1	BLOCKED		BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to control the direction in which a boat, car, etc. moves'; candidate='wheel'; reverse='sheel'; lexical=0.600; candidate_definition_similarity=0.421; reverse_definition_similarity=0.137.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-13c31eaba6790c6b13a1	stem	noun	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='the main long, thin part of a plant above the ground from which the leaves or flowers grow; a smaller part that grows from this and supports flowers or leaves'; candidate='стебло́'; reverse='stalk'; lexical=0.444; candidate_definition_similarity=0.307; reverse_definition_similarity=0.254.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-953f191b3f02189d014a	stem	verb	C1	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to stop something that is flowing from spreading or increasing'; candidate='стовбур'; reverse='trunk'; lexical=0.222; candidate_definition_similarity=0.222; reverse_definition_similarity=0.032.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e38d745fe829cedf1374	stereotype	noun	C1	BLOCKED		BLOCKED V4: noun candidate is verbal; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a fixed idea or image that many people have of a particular type of person or thing, but which is often not true in reality and may cause hurt and offence'; candidate='стереоти́п'; reverse='stereo·tipʹ'; lexical=0.800; candidate_definition_similarity=0.275; reverse_definition_similarity=0.122.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-3f1e3d183d1cbfa4b4c6	stimulate	verb	B2	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to make something develop or become more active; to encourage something'; candidate='стимулюва́ти'; reverse='incentives'; lexical=0.316; candidate_definition_similarity=0.633; reverse_definition_similarity=0.371.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-9ac8563a536ea0c05871	stimulus	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks process; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='something that helps somebody/something to develop better or more quickly'; candidate='стимулювання'; reverse='stimulation'; lexical=0.632; candidate_definition_similarity=0.469; reverse_definition_similarity=0.434.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-89ee912889a76e3be149	stir	verb	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='to move a liquid or substance around, using a spoon or something similar, in order to mix it completely'; candidate='ру́хатися'; reverse='Move'; lexical=0.000; candidate_definition_similarity=0.226; reverse_definition_similarity=0.210.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-5a639bd32b6fa05828e2	storage	noun	C1	BLOCKED		BLOCKED V4: surface MT candidate lacks two-sided exact-definition support; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the process of keeping something in a particular place until it is needed; the space where things can be kept'; candidate='зберігання'; reverse='storage'; lexical=1.000; candidate_definition_similarity=0.445; reverse_definition_similarity=0.393.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-f6b29aa22c04b745a26a	straightforward	adjective	C1	BLOCKED		BLOCKED V4: Wiktionary candidate does not back-translate to the exact English lexical identity; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='easy to do or to understand; not complicated'; candidate='че́сний'; reverse='is clear'; lexical=0.261; candidate_definition_similarity=0.415; reverse_definition_similarity=0.384.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-9459734beb39d10c7e71	strain	noun	C1	BLOCKED		BLOCKED V4: Wiktionary lexical candidate lacks two-sided exact-definition support; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='pressure on a system or relationship because great demands are being placed on it'; candidate='штам'; reverse='strain'; lexical=1.000; candidate_definition_similarity=0.185; reverse_definition_similarity=0.332.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-a1c00469b0bc4fe597c6	strand	noun	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a single thin piece of thread , wire, hair, etc.'; candidate='Нитка'; reverse='Thread'; lexical=0.667; candidate_definition_similarity=0.296; reverse_definition_similarity=0.506.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-f4d56c8c46e4d6f772c3	strategic	adjective	C1	PASS	стратегічний	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='done as part of a plan that is meant to achieve a particular purpose or to gain an advantage'; candidate='стратегічний'; reverse='strategic'; lexical=1.000; candidate_definition_similarity=0.521; reverse_definition_similarity=0.557; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-17714dd4e4a9a5258b0d	strengthen	verb	B2	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to become more powerful or effective; to make somebody/something more powerful or effective'; candidate='зміцнення'; reverse='strengthen'; lexical=1.000; candidate_definition_similarity=0.566; reverse_definition_similarity=0.504.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-5596e88919f103c35872	strictly	adverb	B2	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='with a lot of control and rules that must be obeyed'; candidate='строго'; reverse='strict'; lexical=1.000; candidate_definition_similarity=0.406; reverse_definition_similarity=0.559.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-41f1166ff1765ca1a266	striking	adjective	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='interesting and unusual enough to attract attention'; candidate='ударний'; reverse='percussion'; lexical=0.333; candidate_definition_similarity=0.310; reverse_definition_similarity=0.098.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-257a7edd9932fb46a134	strip	noun	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a long narrow piece of paper, metal, cloth, etc.'; candidate='смужка'; reverse='bar'; lexical=0.250; candidate_definition_similarity=0.405; reverse_definition_similarity=0.196.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-8fdf7c3fa1ff0749e888	strip	verb	C1	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to take off all or most of your clothes or another person’s clothes'; candidate='смужка'; reverse='bar'; lexical=0.250; candidate_definition_similarity=0.184; reverse_definition_similarity=0.101.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-a00df9b6f8f4eda1bb71	strive	verb	C1	BLOCKED		BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to try very hard to achieve something'; candidate='supplicate'; reverse='Supplicate'; lexical=0.375; candidate_definition_similarity=0.379; reverse_definition_similarity=0.356.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-daeb6d79b4d634b68b53	stroke	noun	B2	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='an act of hitting a ball, for example with a bat or racket'; candidate='штрих'; reverse='dashes'; lexical=0.333; candidate_definition_similarity=0.301; reverse_definition_similarity=0.280.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-49b93769290b41d3ccca	structural	adjective	C1	PASS	структурна	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='connected with the way in which something is built or organized'; candidate='структурна'; reverse='structural'; lexical=1.000; candidate_definition_similarity=0.523; reverse_definition_similarity=0.477; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e83d2cfb6067f7ef6f2b	stumble	verb	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to hit your foot against something while you are walking or running and almost fall'; candidate='спіткнутися'; reverse='trip'; lexical=0.182; candidate_definition_similarity=0.396; reverse_definition_similarity=0.121.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-55ac4bfa74eaba162150	stun	verb	C1	BLOCKED		BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to make a person or an animal unconscious for a short time, especially by hitting them on the head'; candidate='stun'; reverse='stun'; lexical=1.000; candidate_definition_similarity=0.202; reverse_definition_similarity=0.202.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-d26b4cc191e0d78756fd	stunning	adjective	B2	PASS	Приголомшливий	PASS V4: concise lexical equivalent; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='extremely attractive or impressive'; candidate='Приголомшливий'; reverse='Stunning'; lexical=1.000; candidate_definition_similarity=0.545; reverse_definition_similarity=0.482; lexical-form/POS/role/source-grounded checks PASS.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-3d00922475004cf93a94	submission	noun	C1	BLOCKED		BLOCKED V4: Oxford definition requires person role but source/reverse role is not independently person-like (submission); method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='the act of accepting that somebody has defeated you and that you must obey them'; candidate='Підкорення'; reverse='Submission'; lexical=1.000; candidate_definition_similarity=0.670; reverse_definition_similarity=0.336.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-f2e7ff182fba2f7b32ce	subscriber	noun	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a person who pays money, usually once a year, to receive regular copies of a magazine or newspaper or have access to it online'; candidate='підписник'; reverse='signer'; lexical=0.500; candidate_definition_similarity=0.359; reverse_definition_similarity=0.132.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-82524e734d9ba7cdeb6d	subscription	noun	C1	BLOCKED		BLOCKED V4: surface MT candidate lacks two-sided exact-definition support; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='an amount of money that you pay regularly to receive a service, be a member of a club, support a charity or receive regular copies of a newspaper or magazine; the act of paying this money'; candidate='Підписка'; reverse='Subscription'; lexical=1.000; candidate_definition_similarity=0.253; reverse_definition_similarity=0.249.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-723f59ddea1be37debf4	subsequent	adjective	B2	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='happening or coming after something else'; candidate='Наступне'; reverse='Next'; lexical=0.286; candidate_definition_similarity=0.500; reverse_definition_similarity=0.477.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-deeafc102a5fc0edcb7e	subsequently	adverb	B2	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='afterwards; later; after something else has happened'; candidate='Згодом'; reverse='Later'; lexical=0.118; candidate_definition_similarity=0.466; reverse_definition_similarity=0.699.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-4a4f06882bc795737f54	subsidy	noun	C1	BLOCKED		BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='money that is paid by a government or an organization to reduce the costs of services or of producing goods so that their prices can be kept low'; candidate='subsidy'; reverse='subsidy'; lexical=1.000; candidate_definition_similarity=0.461; reverse_definition_similarity=0.461.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-8497fff50f2f4451b1fa	substantial	adjective	C1	BLOCKED		BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='large in amount, value or importance'; candidate='valid'; reverse='valid'; lexical=0.250; candidate_definition_similarity=0.213; reverse_definition_similarity=0.213.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-ccb0aa16d20fc2fac36c	substantially	adverb	C1	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='very much; a lot'; candidate='Значно'; reverse='Large'; lexical=0.111; candidate_definition_similarity=0.579; reverse_definition_similarity=0.462.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-ccf6c1169dbd08cdf21d	substitute	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires person, reverse candidate looks process; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a person or thing that you use or have instead of the one you normally use or have'; candidate='замінник'; reverse='replacement'; lexical=0.095; candidate_definition_similarity=0.331; reverse_definition_similarity=0.244.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-3c58d0022914fdbdef9d	substitute	verb	C1	BLOCKED		BLOCKED V4: verb candidate is not an appropriate Ukrainian infinitive/verb phrase; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='to take the place of somebody/something else; to use somebody/something instead of somebody/something else'; candidate='замінник'; reverse='replacement'; lexical=0.095; candidate_definition_similarity=0.492; reverse_definition_similarity=0.365.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-0d5fda15b316d6849f9b	substitution	noun	C1	BLOCKED		BLOCKED V4: semantic role mismatch: Oxford definition requires process, reverse candidate looks generic; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='an act of using one person or thing in the place of another'; candidate='Підстановка'; reverse='Subline'; lexical=0.526; candidate_definition_similarity=0.472; reverse_definition_similarity=0.176.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-e74fd3b31557c9905855	subtle	adjective	C1	BLOCKED		BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='not very obvious or easy to notice'; candidate='timple'; reverse='timidple'; lexical=0.429; candidate_definition_similarity=0.231; reverse_definition_similarity=0.256.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-76af4dafb040a67a8415	suburb	noun	B2	BLOCKED		BLOCKED V4: surface MT candidate does not back-translate to the exact English lexical identity; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='an area where people live that is outside the centre of a city'; candidate='передмістя'; reverse='suburbs'; lexical=1.000; candidate_definition_similarity=0.671; reverse_definition_similarity=0.540.
MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V4_round01	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V4_round01	ox5000-bb9ca1bf424237d86e34	suburban	adjective	C1	BLOCKED		BLOCKED V4: candidate is not predominantly Ukrainian; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='in or connected with a suburb'; candidate='Приміський районazerbaijan. kgm'; reverse='Primi'; lexical=0.154; candidate_definition_similarity=0.148; reverse_definition_similarity=0.206.
