entry_id	source	part_of_speech	level	user_ukrainian	prior_v7_ukrainian	prior_v7_present	action
ox5000-4a4f06882bc795737f54	subsidy	noun	C1	субсидія		no	activate_user_tail_identity
ox5000-8497fff50f2f4451b1fa	substantial	adjective	C1	суттєвий		no	activate_user_tail_identity
ox5000-ccb0aa16d20fc2fac36c	substantially	adverb	C1	суттєво		no	activate_user_tail_identity
ox5000-ccf6c1169dbd08cdf21d	substitute	noun	C1	заміна		no	activate_user_tail_identity
ox5000-3c58d0022914fdbdef9d	substitute	verb	C1	замінювати		no	activate_user_tail_identity
ox5000-0d5fda15b316d6849f9b	substitution	noun	C1	заміна		no	activate_user_tail_identity
ox5000-e74fd3b31557c9905855	subtle	adjective	C1	тонкий; непомітний		no	activate_user_tail_identity
ox5000-76af4dafb040a67a8415	suburb	noun	B2	передмістя		no	activate_user_tail_identity
ox5000-bb9ca1bf424237d86e34	suburban	adjective	C1	приміський		no	activate_user_tail_identity
ox5000-7825b41eb321cdf7f96a	succession	noun	C1	послідовність		no	activate_user_tail_identity
ox5000-7b16ec3d91247c36cd14	successive	adjective	C1	послідовний		no	activate_user_tail_identity
ox5000-e4c75e1c4323b1a9129c	successor	noun	C1	наступник		no	activate_user_tail_identity
ox5000-78c91736c18630ab8264	suck	verb	C1	смоктати		no	activate_user_tail_identity
ox5000-8f9ed5ef41a7acfc59ed	sue	verb	C1	подавати до суду		no	activate_user_tail_identity
ox5000-f4962865b424cf13c615	suffering	noun	B2	страждання		no	activate_user_tail_identity
ox5000-ddd9d4b54015a4746b00	sufficient	adjective	B2	достатній		no	activate_user_tail_identity
ox5000-9c9d29e2d90c4d840d2a	sufficiently	adverb	B2	достатньо		no	activate_user_tail_identity
ox5000-f14a9f52de234c78bc5b	suicide	noun	C1	самогубство		no	activate_user_tail_identity
ox5000-26cdfee87f685bfe771c	suite	noun	C1	номер-люкс; набір		no	activate_user_tail_identity
ox5000-d3218ed691f57338f79e	summit	noun	C1	саміт; вершина	верхівка	yes	replace_v7_with_user_value
ox5000-8607021522147aedac9a	super	adjective	B2	чудовий		no	activate_user_tail_identity
ox5000-824eec4d0d7f52aa8d7b	superb	adjective	C1	чудовий		no	activate_user_tail_identity
ox5000-7064fdc8b7ba04f54658	superior	adjective	C1	вищий; кращий		no	activate_user_tail_identity
ox5000-4d0da66a5d904274e542	supervise	verb	C1	наглядати		no	activate_user_tail_identity
ox5000-fde1789bdbf890c1d0f3	supervision	noun	C1	нагляд		no	activate_user_tail_identity
ox5000-5b59a8ab069bcaef408e	supervisor	noun	C1	керівник		no	activate_user_tail_identity
ox5000-08b83131fe088fbcbcae	supplement	noun	C1	додаток		no	activate_user_tail_identity
ox5000-10812603ad461c08338d	supplement	verb	C1	доповнювати		no	activate_user_tail_identity
ox5000-f982dcdb54241885dad3	supportive	adjective	C1	підтримувальний		no	activate_user_tail_identity
ox5000-8b486bdadff5e1388afd	supposedly	adverb	C1	нібито		no	activate_user_tail_identity
ox5000-70bac98958c4279b6c15	suppress	verb	C1	придушувати		no	activate_user_tail_identity
ox5000-000b17fde2cc5f0c75cf	supreme	adjective	C1	найвищий		no	activate_user_tail_identity
ox5000-75c216147dc0dd0f318a	surge	noun	C1	сплеск; різке зростання		no	activate_user_tail_identity
ox5000-b474e0b4944829bd2037	surge	verb	C1	різко зростати		no	activate_user_tail_identity
ox5000-683371fe98fb2494347e	surgeon	noun	B2	хірург		no	activate_user_tail_identity
ox5000-d19985124a31691cc7cb	surgical	adjective	C1	хірургічний		no	activate_user_tail_identity
ox5000-d05afcb7a745bdf587c0	surplus	noun	C1	надлишок		no	activate_user_tail_identity
ox5000-1ad5757d788c4f542a4f	surrender	verb	C1	здаватися		no	activate_user_tail_identity
ox5000-8b89abec05a631c8437d	surveillance	noun	C1	спостереження; нагляд		no	activate_user_tail_identity
ox5000-db20d124b37485de324e	survival	noun	B2	виживання		no	activate_user_tail_identity
ox5000-11c346a58277eceedce7	survivor	noun	B2	той, хто вижив		no	activate_user_tail_identity
ox5000-39b76d8929e1165dbad4	suspend	verb	B2	призупиняти		no	activate_user_tail_identity
ox5000-90a3b2270d93e39c774d	suspension	noun	C1	призупинення; відсторонення		no	activate_user_tail_identity
ox5000-ccac0f8d2524d168842b	suspicion	noun	C1	підозра		no	activate_user_tail_identity
ox5000-87789fecff14f054965c	suspicious	adjective	C1	підозрілий		no	activate_user_tail_identity
ox5000-29a86954fd91de4cdea4	sustain	verb	C1	підтримувати		no	activate_user_tail_identity
ox5000-564c6a5ae7b34c28f825	sustainable	adjective	B2	сталий		no	activate_user_tail_identity
ox5000-5fb1dc01382b06997232	swallow	verb	B2	ковтати		no	activate_user_tail_identity
ox5000-e676b279f6201e401869	swing	noun	C1	гойдання; коливання		no	activate_user_tail_identity
ox5000-0ce5eb78861b273aaf1c	swing	verb	C1	гойдатися		no	activate_user_tail_identity
ox5000-ee3e98c4ee0c3fc8fa11	sword	noun	C1	меч	меч	yes	replace_v7_with_user_value
ox5000-f1e0eb9752570d31badb	symbolic	adjective	C1	символічний		no	activate_user_tail_identity
ox5000-0da3c3e4cf1530bf6b67	sympathetic	adjective	B2	співчутливий		no	activate_user_tail_identity
ox5000-f9b6574078afc869f7a3	syndrome	noun	C1	синдром		no	activate_user_tail_identity
ox5000-75247d85028f1327c80b	synthesis	noun	C1	синтез		no	activate_user_tail_identity
ox5000-fdc941a14c67d54d8c1d	systematic	adjective	C1	систематичний		no	activate_user_tail_identity
ox5000-d452052b6bcd9d0b63b7	tackle	noun	C1	спорядження; снасті		no	activate_user_tail_identity
ox5000-ce168d9f42f9cfc043c4	tackle	verb	B2	вирішувати; братися за		no	activate_user_tail_identity
ox5000-61cc25f17497ca0aed5f	tactic	noun	C1	тактика		no	activate_user_tail_identity
ox5000-f54e2a87429c7fa46ea5	tactical	adjective	C1	тактичний		no	activate_user_tail_identity
ox5000-e1f09b75c5cfde794c49	tag	noun	B2	ярлик		no	activate_user_tail_identity
ox5000-c13c5c56d6aa8c66105e	tag	verb	B2	позначати		no	activate_user_tail_identity
ox5000-3ada6e998994d52e1f02	tap	noun	B2	кран		no	activate_user_tail_identity
ox5000-36b311e1c376086e7c8b	tap	verb	B2	постукувати; натискати		no	activate_user_tail_identity
ox5000-a05d4c94029b73346d6c	taxpayer	noun	C1	платник податків		no	activate_user_tail_identity
ox5000-8f563d5c5fbf6a5dd303	technological	adjective	B2	технологічний		no	activate_user_tail_identity
ox5000-b23d3e8ce57013836f05	teens	noun	B2	підліткові роки		no	activate_user_tail_identity
ox5000-281f72b8f526e2643f8c	temple	noun	B2	храм		no	activate_user_tail_identity
ox5000-a9aee38b0ff16defe4a9	temporarily	adverb	B2	тимчасово		no	activate_user_tail_identity
ox5000-12e64d13126ed167af0d	tempt	verb	C1	спокушати		no	activate_user_tail_identity
ox5000-8aacf4124321ebc82973	tenant	noun	C1	орендар		no	activate_user_tail_identity
ox5000-01af49ce53e4d6902091	tendency	noun	B2	тенденція		no	activate_user_tail_identity
ox5000-443429b7023a796eed5f	tender	adjective	C1	ніжний		no	activate_user_tail_identity
ox5000-2f462c0cf8af1c75f9dd	tension	noun	B2	напруження		no	activate_user_tail_identity
ox5000-b5861253624427055cb6	tenure	noun	C1	термін перебування на посаді		no	activate_user_tail_identity
ox5000-8689367dc831422e6281	terminal	adjective	C1	кінцевий; невиліковний		no	activate_user_tail_identity
ox5000-a0d1e2111578bd0f1e71	terminal	noun	B2	термінал	аеровокзал	yes	replace_v7_with_user_value
ox5000-f0295bdc35545089ba26	terminate	verb	C1	припиняти		no	activate_user_tail_identity
ox5000-550dcec360ef03858332	terms	noun	B2	умови		no	activate_user_tail_identity
ox5000-9831ff9660bcaeb2b9cc	terrain	noun	C1	місцевість		no	activate_user_tail_identity
ox5000-0a12ac0cb859d36ef42c	terribly	adverb	B2	жахливо		no	activate_user_tail_identity
ox5000-8467812af37b5bb10cb1	terrific	adjective	C1	чудовий		no	activate_user_tail_identity
ox5000-96d49f016884d37e2cb8	terrify	verb	B2	жахати		no	activate_user_tail_identity
ox5000-30bc3871f94be042ac8d	territory	noun	B2	територія		no	activate_user_tail_identity
ox5000-6b4fed09d6a7acdd3dc7	terror	noun	B2	терор; жах		no	activate_user_tail_identity
ox5000-97fd97c2b8c7282d936e	terrorism	noun	B2	тероризм		no	activate_user_tail_identity
ox5000-5916322693483a5d7b4b	terrorist	noun	B2	терорист		no	activate_user_tail_identity
ox5000-81809345392305d7171b	testify	verb	C1	свідчити		no	activate_user_tail_identity
ox5000-f838d055d14abf8c2ebb	testimony	noun	C1	свідчення		no	activate_user_tail_identity
ox5000-4adb2d62b9dc0969ac4d	testing	noun	B2	тестування		no	activate_user_tail_identity
ox5000-95d845718fe19a04a8d2	textbook	noun	B2	підручник		no	activate_user_tail_identity
ox5000-bef207622e2f6e60411d	texture	noun	C1	текстура		no	activate_user_tail_identity
ox5000-d1fca0f4d400117f6854	thankfully	adverb	C1	на щастя		no	activate_user_tail_identity
ox5000-55a146661c1df5d9fd5c	theatrical	adjective	C1	театральний		no	activate_user_tail_identity
ox5000-991a9d01246ffbf9a9c5	theft	noun	B2	крадіжка		no	activate_user_tail_identity
ox5000-de667f6f04e5e8ccfed5	theology	noun	C1	теологія	теологія	yes	replace_v7_with_user_value
ox5000-b052aa70ffc82c01e0e6	theoretical	adjective	C1	теоретичний		no	activate_user_tail_identity
ox5000-f0a9b9c6b02ef2064253	therapist	noun	B2	терапевт		no	activate_user_tail_identity
ox5000-d9676d7d2512249a7e9e	thereafter	adverb	C1	після цього		no	activate_user_tail_identity
ox5000-b245a804462b0d41915a	thereby	adverb	C1	тим самим		no	activate_user_tail_identity
ox5000-7bc234c4dcd2f3c2875b	thesis	noun	B2	теза; дисертація		no	activate_user_tail_identity
ox5000-feaf4b50d932346d1b13	thorough	adjective	B2	ретельний		no	activate_user_tail_identity
ox5000-d28109a222083a7e6991	thoroughly	adverb	B2	ретельно		no	activate_user_tail_identity
ox5000-cbd9ca36a79de9b55081	thought-provoking	adjective	C1	спонукаючий до роздумів		no	activate_user_tail_identity
ox5000-4dbc6b87df9f0ea26bb9	thoughtful	adjective	C1	вдумливий; турботливий		no	activate_user_tail_identity
ox5000-1fdcd2759a6e1b7adbd8	thread	noun	C1	нитка		no	activate_user_tail_identity
ox5000-1709abceec97aee34dc2	threshold	noun	C1	поріг		no	activate_user_tail_identity
ox5000-4e4dfe0384c9e2bd4d60	thrilled	adjective	C1	у захваті		no	activate_user_tail_identity
ox5000-f75147390c58f9b7da57	thrive	verb	C1	процвітати		no	activate_user_tail_identity
ox5000-09f564b8c1cd8dfc3904	thumb	noun	B2	великий палець		no	activate_user_tail_identity
ox5000-f2480d9023b56c509839	tide	noun	C1	приплив; течія		no	activate_user_tail_identity
ox5000-eec8e05bb7719b3d5517	tighten	verb	C1	затягувати		no	activate_user_tail_identity
ox5000-4a9663ae5209cddb6bba	timber	noun	C1	деревина		no	activate_user_tail_identity
ox5000-64e08b8dd68be475a5a4	timely	adjective	C1	своєчасний		no	activate_user_tail_identity
ox5000-ac2009687f3aff82b4f8	timing	noun	B2	вибір часу; хронометраж		no	activate_user_tail_identity
ox5000-e94181c64d5aa8e60302	tissue	noun	B2	тканина		no	activate_user_tail_identity
ox5000-9b063fe1a598738fa02d	tobacco	noun	C1	тютюн	тютюн	yes	replace_v7_with_user_value
ox5000-f235f1b098d32e02ad29	tolerance	noun	C1	толерантність; терпимість		no	activate_user_tail_identity
ox5000-d5ec64b91510270b2158	tolerate	verb	C1	терпіти		no	activate_user_tail_identity
ox5000-e2eb585666597b22d60b	toll	noun	C1	плата; кількість жертв		no	activate_user_tail_identity
ox5000-4adeed3e1291e2cb9565	ton	noun	B2	тонна		no	activate_user_tail_identity
ox5000-11d2abac5382987dddf5	tonne	noun	B2	тонна		no	activate_user_tail_identity
ox5000-d4c9367c23e5a72152e3	top	verb	C1	очолювати; перевищувати		no	activate_user_tail_identity
ox5000-7042e0637e91deb575b0	torture	noun	C1	катування		no	activate_user_tail_identity
ox5000-7e9ceec203d2d50cf233	torture	verb	C1	катувати		no	activate_user_tail_identity
ox5000-639d0f39bd92fd319b5a	toss	verb	C1	кидати		no	activate_user_tail_identity
ox5000-1cd96ead96b42105fd96	total	verb	C1	становити загалом		no	activate_user_tail_identity
ox5000-38e4c949712c87056e5c	tournament	noun	B2	турнір		no	activate_user_tail_identity
ox5000-2bd8b089e3ccff628106	toxic	adjective	C1	токсичний		no	activate_user_tail_identity
ox5000-adafbb1bafb76a511fd1	trace	noun	C1	слід		no	activate_user_tail_identity
ox5000-42868b1c764b72b41688	trace	verb	B2	простежувати		no	activate_user_tail_identity
ox5000-4a18d82d9fb6080d2f82	trademark	noun	C1	торгова марка		no	activate_user_tail_identity
ox5000-6c8f6df01d66058d990b	trading	noun	B2	торгівля		no	activate_user_tail_identity
ox5000-4171a075bcbae5c10c48	tragedy	noun	B2	трагедія		no	activate_user_tail_identity
ox5000-d225ff4e87c4cf923056	tragic	adjective	B2	трагічний		no	activate_user_tail_identity
ox5000-ddc7244d12a4925f1a9a	trail	noun	C1	стежка		no	activate_user_tail_identity
ox5000-4db0352bf40a8fbb1a02	trail	verb	C1	відставати; тягнутися		no	activate_user_tail_identity
ox5000-4c2ff8c38be3fe6c8dd4	trailer	noun	C1	причіп; трейлер		no	activate_user_tail_identity
ox5000-9ada24c1b2e76e84a42f	trait	noun	B2	риса		no	activate_user_tail_identity
ox5000-33958a180c21e9c2392f	transaction	noun	C1	транзакція; операція		no	activate_user_tail_identity
ox5000-cb988ddc79bd599be3e4	transcript	noun	C1	стенограма		no	activate_user_tail_identity
ox5000-da0eaeba3b2a9298e5a8	transformation	noun	C1	перетворення		no	activate_user_tail_identity
ox5000-4b88d3cffcad8bc82c9d	transit	noun	C1	транзит		no	activate_user_tail_identity
ox5000-2d305ec23cbf7b219f80	transmission	noun	C1	передача		no	activate_user_tail_identity
ox5000-f064dd91c4aa81d7c3ee	transmit	verb	B2	передавати		no	activate_user_tail_identity
ox5000-9c611a0fde284f713dce	transparency	noun	C1	прозорість		no	activate_user_tail_identity
ox5000-1259e134246bea0b9a1e	transparent	adjective	C1	прозорий		no	activate_user_tail_identity
ox5000-d8d8f389f6b761ee2bf6	transportation	noun	B2	транспорт; перевезення		no	activate_user_tail_identity
ox5000-e9aebc4072b2c4955b95	trap	noun	B2	пастка		no	activate_user_tail_identity
ox5000-753d9d8240ce68a8b47d	trap	verb	B2	заманювати в пастку		no	activate_user_tail_identity
ox5000-dcddf2c3d5af4ca55dbf	trauma	noun	C1	травма		no	activate_user_tail_identity
ox5000-31ae2f33f40ae3c9992c	treasure	noun	B2	скарб		no	activate_user_tail_identity
ox5000-e3e9d21582b8898e7c77	treaty	noun	C1	договір		no	activate_user_tail_identity
ox5000-ba5c96ee38f220c30435	tremendous	adjective	C1	величезний		no	activate_user_tail_identity
ox5000-e78ef76ea1e0cf2914d2	tribal	adjective	C1	племінний		no	activate_user_tail_identity
ox5000-8f9f9f9e959b1fc183ea	tribe	noun	B2	плем'я		no	activate_user_tail_identity
ox5000-4f47419fcb1747bded2a	tribunal	noun	C1	трибунал		no	activate_user_tail_identity
ox5000-3f2080ac50b135059225	tribute	noun	C1	данина; вшанування		no	activate_user_tail_identity
ox5000-f690888a2be766e69ec3	trigger	noun	C1	спусковий гачок; тригер		no	activate_user_tail_identity
ox5000-8a322f6cdbb221721285	trigger	verb	B2	спричиняти		no	activate_user_tail_identity
ox5000-a65a2ff14d99ea1e9c57	trillion	number	B2	трильйон		no	activate_user_tail_identity
ox5000-1e0f1f9883740273fd03	trio	noun	C1	тріо		no	activate_user_tail_identity
ox5000-436d3c02b7b6f2193c9a	triumph	noun	C1	тріумф		no	activate_user_tail_identity
ox5000-754bf5b535795ee81c6c	troop	noun	B2	військовий підрозділ; війська		no	activate_user_tail_identity
ox5000-ff9efa27d739a9feea65	trophy	noun	C1	трофей		no	activate_user_tail_identity
ox5000-f3b4954e52dd15e340f3	troubled	adjective	C1	стурбований; проблемний		no	activate_user_tail_identity
ox5000-a5a78ed8b6c48cbea038	trustee	noun	C1	довірена особа		no	activate_user_tail_identity
ox5000-f77eb1ad9e40664daa2c	tsunami	noun	B2	цунамі	цунамі	yes	replace_v7_with_user_value
ox5000-dfc95a3f0a8deaf00e0c	tuition	noun	C1	плата за навчання; навчання		no	activate_user_tail_identity
ox5000-3b0b580582d680bcb24e	turnout	noun	C1	явка		no	activate_user_tail_identity
ox5000-41ab3d9468b22c0ac1e8	turnover	noun	C1	оборот; плинність		no	activate_user_tail_identity
ox5000-d7b56fa49ed8752c0082	twist	noun	C1	поворот; скручування		no	activate_user_tail_identity
ox5000-8240ce2b0fa801fdd05b	twist	verb	C1	скручувати		no	activate_user_tail_identity
ox5000-0fe97df4cbc24e26a41e	ultimate	adjective	B2	остаточний		no	activate_user_tail_identity
ox5000-ca6bb00374122035b654	unacceptable	adjective	B2	неприйнятний		no	activate_user_tail_identity
ox5000-7872cc2ff1d802a34afb	uncertainty	noun	B2	невизначеність		no	activate_user_tail_identity
ox5000-05fda40c6a6fd499174b	undergo	verb	B2	зазнавати		no	activate_user_tail_identity
ox5000-eb49f89e6eed3c18fab5	undergraduate	noun	C1	студент бакалаврату		no	activate_user_tail_identity
ox5000-23bff02510376b6c99d7	underlying	adjective	C1	основний; прихований		no	activate_user_tail_identity
ox5000-51a085e259ff4699152f	undermine	verb	C1	підривати		no	activate_user_tail_identity
ox5000-ee46540b05341ccdb424	undertake	verb	B2	братися за		no	activate_user_tail_identity
ox5000-bcd6058b3b378fadeb46	undoubtedly	adverb	C1	безсумнівно		no	activate_user_tail_identity
ox5000-b4aced670657eb3906ef	unfold	verb	B2	розгортатися		no	activate_user_tail_identity
ox5000-b704a7b67453b3bfa6ef	unfortunate	adjective	B2	невдалий; нещасливий		no	activate_user_tail_identity
ox5000-98c27296b81648365f0f	unify	verb	C1	об'єднувати		no	activate_user_tail_identity
ox5000-1bd133aa12f2ec343c3d	unite	verb	B2	об'єднувати		no	activate_user_tail_identity
ox5000-a103d57f9e4d2fd03225	unity	noun	B2	єдність		no	activate_user_tail_identity
ox5000-00df3e607e9d82617ce7	universal	adjective	B2	універсальний		no	activate_user_tail_identity
ox5000-50f08014a135ea159734	unprecedented	adjective	C1	безпрецедентний		no	activate_user_tail_identity
ox5000-8e7c0a06f8f57745c0b7	unveil	verb	C1	представляти; відкривати		no	activate_user_tail_identity
ox5000-c8b54b1440d341ab58ef	upcoming	adjective	C1	майбутній		no	activate_user_tail_identity
ox5000-4b41eda57504f137ea52	upgrade	noun	C1	оновлення		no	activate_user_tail_identity
ox5000-3d60b590a346562cd040	upgrade	verb	C1	оновлювати		no	activate_user_tail_identity
ox5000-5be5d98a1e3ccf304f5d	uphold	verb	C1	підтримувати; відстоювати		no	activate_user_tail_identity
ox5000-357c4c424c06919ba573	urgent	adjective	B2	терміновий		no	activate_user_tail_identity
ox5000-3e59de5e9bc8a2475a44	usage	noun	B2	використання		no	activate_user_tail_identity
ox5000-84e4202be2d54ae3a880	useless	adjective	B2	марний		no	activate_user_tail_identity
ox5000-48d7737ea24a48e9d6b1	utility	noun	C1	корисність; комунальна послуга		no	activate_user_tail_identity
ox5000-70d2e3907f919877957a	utilize	verb	C1	використовувати		no	activate_user_tail_identity
ox5000-a5f501c79a3cead3aed5	utterly	adverb	C1	цілковито		no	activate_user_tail_identity
ox5000-bd2b3c3621e5e5dac378	vacuum	noun	C1	вакуум		no	activate_user_tail_identity
ox5000-ff91b36a2919e9f4b7c0	vague	adjective	C1	нечіткий		no	activate_user_tail_identity
ox5000-3a4b0d5d3856131ca280	valid	adjective	B2	дійсний		no	activate_user_tail_identity
ox5000-d4b51e751f8ac1388a7d	validity	noun	C1	дійсність		no	activate_user_tail_identity
ox5000-b6451053f7b0c44aee73	vanish	verb	C1	зникати		no	activate_user_tail_identity
ox5000-b96d44955b0116a8b189	variable	adjective	C1	змінний		no	activate_user_tail_identity
ox5000-ba63498dec4f81c1b9de	variable	noun	C1	змінна		no	activate_user_tail_identity
ox5000-97f16a4e14fd89f0282c	variation	noun	B2	варіація		no	activate_user_tail_identity
ox5000-884db0a3021eb9703686	varied	adjective	C1	різноманітний		no	activate_user_tail_identity
ox5000-f9d3c8583b91249a82cf	vein	noun	C1	вена		no	activate_user_tail_identity
ox5000-ead1e6c209960fbc9a63	venture	noun	C1	підприємство; ризикована справа		no	activate_user_tail_identity
ox5000-c4a906d99fd676e40339	venture	verb	C1	наважуватися		no	activate_user_tail_identity
ox5000-40cca0dcc06cac43159c	verbal	adjective	C1	словесний		no	activate_user_tail_identity
ox5000-c0f3d588f4f4edb1473a	verdict	noun	C1	вирок		no	activate_user_tail_identity
ox5000-00204dee3aa7d984c985	verify	verb	C1	перевіряти		no	activate_user_tail_identity
ox5000-4fd068d2506743727f02	verse	noun	C1	вірш		no	activate_user_tail_identity
ox5000-ac5c591f2fae87d58646	versus	preposition	C1	проти		no	activate_user_tail_identity
ox5000-b223ea69d03f2788ad88	vertical	adjective	B2	вертикальний		no	activate_user_tail_identity
ox5000-3ee81464f01abd4b789d	vessel	noun	C1	судно; посудина		no	activate_user_tail_identity
ox5000-f6bbcd6016aa6874a3f7	veteran	noun	C1	ветеран		no	activate_user_tail_identity
ox5000-121cec9e5ac562503098	viable	adjective	C1	життєздатний		no	activate_user_tail_identity
ox5000-6aea81a74e4cb4122b29	vibrant	adjective	C1	яскравий; жвавий		no	activate_user_tail_identity
ox5000-4a87b56fc5f2c92f2d14	vice	noun	C1	порок		no	activate_user_tail_identity
ox5000-9eadee768474116a6389	vicious	adjective	C1	жорстокий		no	activate_user_tail_identity
ox5000-3143b1c6f122d8cbb915	viewpoint	noun	B2	точка зору		no	activate_user_tail_identity
ox5000-642e71f0ef3e4ecc6bac	villager	noun	C1	селянин; мешканець села		no	activate_user_tail_identity
ox5000-6791fac69a8e0c0a1fbc	violate	verb	C1	порушувати		no	activate_user_tail_identity
ox5000-599362e4e8fd0e21eb59	violation	noun	C1	порушення		no	activate_user_tail_identity
ox5000-4bbf63568389861f19a6	virtue	noun	C1	чеснота		no	activate_user_tail_identity
ox5000-f912150dbfa4ff420e3e	visa	noun	B2	віза		no	activate_user_tail_identity
ox5000-2ed2ff1e8e1305b1c767	visible	adjective	B2	видимий	видимий	yes	replace_v7_with_user_value
ox5000-4aeb806a56db651cb840	vocal	adjective	C1	голосовий; відвертий		no	activate_user_tail_identity
ox5000-f0b43c80674358bf7398	voluntary	adjective	B2	добровільний		no	activate_user_tail_identity
ox5000-b8342c014fdb4dec91ab	voting	noun	B2	голосування		no	activate_user_tail_identity
ox5000-18b3037108db5178098c	vow	verb	C1	присягатися		no	activate_user_tail_identity
ox5000-b2724644535a93be515d	vulnerability	noun	C1	вразливість		no	activate_user_tail_identity
ox5000-33e9f5df7261de30ea45	vulnerable	adjective	C1	вразливий		no	activate_user_tail_identity
ox5000-5dba045c182acbd5d5f1	wander	verb	B2	блукати		no	activate_user_tail_identity
ox5000-12e52edf213e46dde87f	ward	noun	C1	палата		no	activate_user_tail_identity
ox5000-705f1a27b761df9f1e69	warehouse	noun	C1	склад		no	activate_user_tail_identity
ox5000-f2c98b2052900e93144b	warfare	noun	C1	воєнні дії		no	activate_user_tail_identity
ox5000-a83fb8d4dafe378c4bf7	warming	noun	B2	потепління		no	activate_user_tail_identity
ox5000-bfe64fa77c8faf43888f	warrant	noun	C1	ордер		no	activate_user_tail_identity
ox5000-00e1a806d10fa572f24a	warrant	verb	C1	виправдовувати; заслуговувати		no	activate_user_tail_identity
ox5000-ad79a2d51bcb5fc3e45b	warrior	noun	C1	воїн		no	activate_user_tail_identity
ox5000-e6998e43c663c8bd9cc2	weaken	verb	C1	послаблювати		no	activate_user_tail_identity
ox5000-f662904e395de55b38b4	weave	verb	C1	ткати		no	activate_user_tail_identity
ox5000-82d9b319c21a0b7d136e	weed	noun	C1	бур'ян		no	activate_user_tail_identity
ox5000-42395c79a4205a07c136	weekly	adjective	B2	щотижневий	щотижневий	yes	replace_v7_with_user_value
ox5000-c260921c2eae534f69c9	weird	adjective	B2	дивний		no	activate_user_tail_identity
ox5000-541687f5159f48b0e181	welfare	noun	B2	добробут; соціальне забезпечення		no	activate_user_tail_identity
ox5000-7ac66d34ed6d2d18ab7a	well	noun	C1	криниця		no	activate_user_tail_identity
ox5000-1cd1f0e83f936b72f299	well-being	noun	C1	добробут	благополуччя	yes	replace_v7_with_user_value
ox5000-136d53cda0c01d3d92c3	whatever	adverb	C1	як би там не було		no	activate_user_tail_identity
ox5000-aaa881c3f408681d7e11	whatsoever	adverb	C1	зовсім		no	activate_user_tail_identity
ox5000-9da29962568e275f6173	wheat	noun	B2	пшениця		no	activate_user_tail_identity
ox5000-b687b0f57fa5366486ca	whereby	adverb	C1	за допомогою чого		no	activate_user_tail_identity
ox5000-8eb4dc7709c4780bf6a5	whilst	conjunction	C1	тоді як		no	activate_user_tail_identity
ox5000-7af578b8eda8386576e3	whip	verb	C1	бити батогом		no	activate_user_tail_identity
ox5000-e0481a3d4119e74acd4e	whoever	pronoun	B2	хто б не		no	activate_user_tail_identity
ox5000-bba3d8405583d811c7fb	wholly	adverb	C1	цілком		no	activate_user_tail_identity
ox5000-1ad42173d6a47044c4fc	widen	verb	C1	розширювати		no	activate_user_tail_identity
ox5000-e70719b36c73f2262a94	widespread	adjective	B2	поширений		no	activate_user_tail_identity
ox5000-7cef906b837d8dff4657	widow	noun	C1	вдова	вдова	yes	replace_v7_with_user_value
ox5000-e60944697898fda86318	width	noun	C1	ширина		no	activate_user_tail_identity
ox5000-fb8ecb4cb23d479816a5	willingness	noun	C1	готовність		no	activate_user_tail_identity
ox5000-00c15dea7c61b8c6848d	wipe	verb	C1	витирати		no	activate_user_tail_identity
ox5000-53f7030f25a42ed5f75d	wisdom	noun	B2	мудрість		no	activate_user_tail_identity
ox5000-71cfc35fecd6d31f3d90	wit	noun	C1	дотепність		no	activate_user_tail_identity
ox5000-4a0d80cb3aee1630ef88	withdraw	verb	B2	відкликати; виводити		no	activate_user_tail_identity
ox5000-b500ac68bf72138c5bbf	withdrawal	noun	C1	вилучення; відмова		no	activate_user_tail_identity
ox5000-b21cce758fc50a0848db	workforce	noun	B2	робоча сила		no	activate_user_tail_identity
ox5000-c4df7b62298c6a0e1e19	workout	noun	C1	тренування		no	activate_user_tail_identity
ox5000-c12d12f9f3c1cebbd720	workplace	noun	B2	робоче місце		no	activate_user_tail_identity
ox5000-a239d20d2b0886b804d3	workshop	noun	B2	майстерня; семінар		no	activate_user_tail_identity
ox5000-152aa939ce8e22a8cba8	worm	noun	B2	черв'як		no	activate_user_tail_identity
ox5000-ebe5ca9d165e19c0739b	worship	noun	C1	поклоніння		no	activate_user_tail_identity
ox5000-facbf2da8bf54e09d106	worship	verb	C1	поклонятися		no	activate_user_tail_identity
ox5000-25f500256746f398eb9c	worthwhile	adjective	C1	вартий зусиль		no	activate_user_tail_identity
ox5000-780d6e175fa7df70d661	worthy	adjective	C1	гідний		no	activate_user_tail_identity
ox5000-50b98ac704c3bc34a67f	wrist	noun	B2	зап'ястя		no	activate_user_tail_identity
ox5000-b4375e50137f50a3167c	yell	verb	C1	кричати		no	activate_user_tail_identity
ox5000-cc76f33fcb4c9bc2e444	yield	noun	C1	врожайність; дохід		no	activate_user_tail_identity
ox5000-965201ceb2ed31dc1820	yield	verb	C1	давати; поступатися		no	activate_user_tail_identity
ox5000-ac6f5aa49f2b06653bf9	youngster	noun	C1	молода людина; підліток		no	activate_user_tail_identity
